"photo_id","year","county","point_x","point_y"
"ASK-2P-03",1955,"Cortland",410331.71,4696320.67
"ASK-2P-05",1955,"Cortland",410248.01,4699238.88
"ASK-2P-07",1955,"Cortland",410298.23,4702160.45
"ASK-2P-09",1955,"Cortland",410348.45,4705309.68
"ASK-2P-11",1955,"Cortland",410415.41,4708455.55
"ASK-2P-13",1955,"Cortland",410432.15,4711584.69
"ASK-2P-15",1955,"Cortland",410415.41,4714784.14
"ASK-2P-17",1955,"Cortland",410398.67,4717906.58
"ASK-2P-19",1955,"Cortland",410482.36,4720798.01
"ASK-2P-21",1955,"Cortland",410549.32,4723897.02
"ASK-2P-23",1955,"Cortland",410549.32,4726962.55
"ASK-2P-25",1955,"Cortland",410499.10,4730061.55
"ASK-2P-27",1955,"Cortland",410566.06,4733130.43
"ASK-2P-29",1955,"Cortland",410582.80,4736149.09
"ASK-2P-36",1955,"Cortland",413709.74,4736251.45
"ASK-2P-38",1955,"Cortland",413637.79,4733279.31
"ASK-2P-40",1955,"Cortland",413896.81,4730183.41
"ASK-2P-42",1955,"Cortland",413652.18,4727447.26
"ASK-2P-44",1955,"Cortland",413580.23,4724483.74
"ASK-2P-46",1955,"Cortland",413594.62,4721431.02
"ASK-2P-48",1955,"Cortland",413465.12,4718251.66
"ASK-2P-50",1955,"Cortland",413393.17,4715293.91
"ASK-2P-52",1955,"Cortland",413292.44,4712278.59
"ASK-2P-54",1955,"Cortland",413177.32,4709061.82
"ASK-2P-56",1955,"Cortland",413019.04,4706075.29
"ASK-2P-58",1955,"Cortland",413105.37,4702803.84
"ASK-2P-60",1955,"Cortland",412831.97,4699834.57
"ASK-2P-62",1955,"Cortland",412760.02,4696686.88
"ASK-2P-67",1955,"Cortland",416518.62,4696059.24
"ASK-2P-69",1955,"Cortland",416693.83,4699005.14
"ASK-2P-71",1955,"Cortland",416839.85,4702257.67
"ASK-2P-73",1955,"Cortland",416854.45,4705352.51
"ASK-2P-75",1955,"Cortland",416898.25,4708339.29
"ASK-2P-77",1955,"Cortland",416912.85,4711402.01
"ASK-2P-79",1955,"Cortland",416839.85,4714540.64
"ASK-2P-81",1955,"Cortland",416781.44,4717480.71
"ASK-2P-83",1955,"Cortland",416927.45,4720674.83
"ASK-2P-85",1955,"Cortland",416956.66,4723722.94
"ASK-2P-87",1955,"Cortland",417248.68,4726756.45
"ASK-2P-89",1955,"Cortland",417277.88,4729950.57
"ASK-2P-91",1955,"Cortland",417394.69,4733115.49
"ASK-2P-93",1955,"Cortland",417365.49,4735903.70
"ASK-2P-99",1955,"Cortland",419979.76,4737521.72
"ASK-2P-101",1955,"Cortland",420037.06,4734744.28
"ASK-2P-103",1955,"Cortland",420180.29,4731826.48
"ASK-2P-105",1955,"Cortland",420180.29,4728610.74
"ASK-2P-107",1955,"Cortland",420151.64,4725466.63
"ASK-2P-109",1955,"Cortland",420022.73,4722491.53
"ASK-2P-111",1955,"Cortland",419951.11,4719467.73
"ASK-2P-113",1955,"Cortland",419678.97,4716317.88
"ASK-2P-115",1955,"Cortland",419650.32,4713173.76
"ASK-2P-117",1955,"Cortland",419464.12,4710261.69
"ASK-2P-119",1955,"Cortland",419578.70,4707220.70
"ASK-2P-121",1955,"Cortland",419464.12,4704033.61
"ASK-2P-123",1955,"Cortland",419521.41,4700918.14
"ASK-2P-125",1955,"Cortland",419249.26,4697748.24
"ASK-2P-131",1955,"Cortland",422750.83,4697304.05
"ASK-2P-133",1955,"Cortland",422915.12,4700642.29
"ASK-2P-135",1955,"Cortland",423169.01,4703702.74
"ASK-2P-137",1955,"Cortland",423303.42,4706930.46
"ASK-2P-139",1955,"Cortland",423228.75,4710280.64
"ASK-2P-141",1955,"Cortland",423228.75,4713108.11
"ASK-2P-143",1955,"Cortland",423288.49,4716416.47
"ASK-2P-145",1955,"Cortland",423258.62,4719521.73
"ASK-2P-147",1955,"Cortland",423258.62,4722737.50
"ASK-2P-149",1955,"Cortland",423258.62,4725538.08
"ASK-2P-151",1955,"Cortland",423258.62,4728455.16
"ASK-2P-153",1955,"Cortland",423139.14,4731479.76
"ASK-2P-155",1955,"Cortland",423228.75,4734456.58
"ASK-2P-157",1955,"Cortland",423273.55,4737525.99
"ASK-2P-162",1955,"Cortland",426741.48,4737705.62
"ASK-2P-164",1955,"Cortland",426930.50,4734732.60
"ASK-2P-166",1955,"Cortland",426898.99,4731791.10
"ASK-2P-168",1955,"Cortland",426867.49,4728578.66
"ASK-2P-170",1955,"Cortland",426788.73,4725643.45
"ASK-2P-172",1955,"Cortland",426772.98,4722481.42
"ASK-2P-174",1955,"Cortland",426505.20,4719514.71
"ASK-2P-176",1955,"Cortland",426379.19,4716390.48
"ASK-2P-178",1955,"Cortland",426190.17,4713297.76
"ASK-2P-180",1955,"Cortland",425969.65,4710082.17
"ASK-2P-182",1955,"Cortland",426174.42,4706945.34
"ASK-2P-184",1955,"Cortland",425938.14,4704069.99
"ASK-2P-186",1955,"Cortland",425654.61,4701159.98
"ASK-2P-188",1955,"Cortland",425575.85,4697859.34
"ASK-2P-194",1955,"Cortland",429398.60,4697839.53
"ASK-2P-196",1955,"Cortland",429432.13,4700933.65
"ASK-2P-198",1955,"Cortland",429633.29,4704051.23
"ASK-2P-200",1955,"Cortland",429683.58,4707121.88
"ASK-2P-202",1955,"Cortland",429851.22,4710108.70
"ASK-2P-204",1955,"Cortland",429901.51,4713263.17
"ASK-2P-206",1955,"Cortland",429666.82,4716514.86
"ASK-1FF-03",1965,"Cortland",428683.62,4694092.00
"ASK-1FF-05",1965,"Cortland",428649.92,4698252.60
"ASK-1FF-07",1965,"Cortland",428633.08,4701796.51
"ASK-1FF-09",1965,"Cortland",428700.47,4705370.74
"ASK-1FF-11",1965,"Cortland",428649.92,4708776.48
"ASK-1FF-13",1965,"Cortland",428633.08,4712040.68
"ASK-1FF-15",1965,"Cortland",428565.68,4715520.56
"ASK-1FF-26",1965,"Cortland",426220.96,4736584.73
"ASK-1FF-28",1965,"Cortland",425854.77,4733301.70
"ASK-1FF-30",1965,"Cortland",425821.48,4730125.20
"ASK-1FF-32",1965,"Cortland",425505.23,4726925.39
"ASK-1FF-34",1965,"Cortland",425655.03,4723522.52
"ASK-1FF-36",1965,"Cortland",425721.61,4720239.50
"ASK-1FF-38",1965,"Cortland",426121.09,4716959.80
"ASK-1FF-40",1965,"Cortland",426448.14,4713504.60
"ASK-1FF-42",1965,"Cortland",426554.36,4710101.15
"ASK-1FF-44",1965,"Cortland",426536.66,4706704.78
"ASK-1FF-46",1965,"Cortland",426395.03,4703368.60
"ASK-1FF-48",1965,"Cortland",426341.91,4699933.28
"ASK-1FF-50",1965,"Cortland",426306.51,4696352.79
"ASK-2FF-04",1966,"Cortland",407024.18,4736714.94
"ASK-2FF-06",1966,"Cortland",406803.88,4733351.11
"ASK-2FF-08",1966,"Cortland",406539.53,4729705.30
"ASK-2FF-10",1966,"Cortland",406539.53,4726623.44
"ASK-2FF-12",1966,"Cortland",406539.53,4723018.75
"ASK-2FF-14",1966,"Cortland",406657.02,4719675.47
"ASK-2FF-16",1966,"Cortland",406789.20,4716238.21
"ASK-2FF-18",1966,"Cortland",406803.88,4712988.93
"ASK-2FF-20",1966,"Cortland",406882.16,4709612.63
"ASK-2FF-22",1966,"Cortland",406936.47,4706025.23
"ASK-2FF-24",1966,"Cortland",406787.13,4702619.77
"ASK-2FF-26",1966,"Cortland",406814.28,4699184.43
"ASK-2FF-28",1966,"Cortland",406759.97,4695203.31
"ASK-2FF-60",1966,"Cortland",401334.65,4736501.60
"ASK-2FF-62",1966,"Cortland",401185.01,4733222.04
"ASK-2FF-64",1966,"Cortland",401110.19,4729617.01
"ASK-2FF-66",1966,"Cortland",400885.73,4725918.46
"ASK-2FF-68",1966,"Cortland",401241.12,4722627.68
"ASK-2FF-70",1966,"Cortland",400848.32,4719224.66
"ASK-2FF-72",1966,"Cortland",400249.76,4715773.02
"ASK-2FF-74",1966,"Cortland",400343.29,4712287.70
"ASK-2FF-76",1966,"Cortland",400259.11,4709083.08
"ASK-2FF-78",1966,"Cortland",400394.73,4705620.97
"ASK-2FF-80",1966,"Cortland",400259.11,4702188.70
"ASK-2FF-82",1966,"Cortland",399953.55,4698786.48
"ASK-2FF-84",1966,"Cortland",399573.79,4694990.73
"ASK-2FF-87",1966,"Cortland",396980.16,4697434.68
"ASK-2FF-89",1966,"Cortland",397212.37,4700760.76
"ASK-2FF-91",1966,"Cortland",397087.34,4704247.59
"ASK-2FF-93",1966,"Cortland",397158.79,4707605.82
"ASK-2FF-95",1966,"Cortland",397057.13,4710957.11
"ASK-2FF-97",1966,"Cortland",397190.84,4714398.92
"ASK-2FF-99",1966,"Cortland",397070.50,4717950.38
"ASK-2FF-101",1966,"Cortland",397190.84,4721317.31
"ASK-2FF-103",1966,"Cortland",397217.58,4724719.01
"ASK-2FF-105",1966,"Cortland",397083.87,4728262.44
"ASK-2FF-107",1966,"Cortland",397177.47,4731530.43
"ASK-2FF-109",1966,"Cortland",397364.66,4735084.56
"ASK-2FF-118",1966,"Cortland",413446.81,4735897.73
"ASK-2FF-120",1966,"Cortland",413565.15,4732445.15
"ASK-2FF-122",1966,"Cortland",413639.12,4729042.87
"ASK-2FF-124",1966,"Cortland",413742.66,4725667.21
"ASK-2FF-126",1966,"Cortland",413934.97,4722250.13
"ASK-2FF-128",1966,"Cortland",413920.17,4718640.75
"ASK-2FF-130",1966,"Cortland",413816.63,4715418.93
"ASK-2FF-132",1966,"Cortland",413698.29,4711818.43
"ASK-2FF-134",1966,"Cortland",413420.93,4708617.25
"ASK-2FF-136",1966,"Cortland",413372.39,4705231.07
"ASK-2FF-138",1966,"Cortland",413469.46,4701912.85
"ASK-2FF-140",1966,"Cortland",413388.57,4698390.78
"ASK-2FF-142",1966,"Cortland",413275.33,4694910.77
"ASK-2FF-148",1966,"Cortland",409665.58,4698323.35
"ASK-2FF-150",1966,"Cortland",409728.97,4701800.72
"ASK-2FF-152",1966,"Cortland",409618.05,4705357.32
"ASK-2FF-154",1966,"Cortland",409713.12,4708635.03
"ASK-2FF-156",1966,"Cortland",409962.37,4711948.47
"ASK-2FF-158",1966,"Cortland",410033.32,4715466.70
"ASK-2FF-160",1966,"Cortland",409938.72,4718878.49
"ASK-2FF-162",1966,"Cortland",409938.72,4722167.31
"ASK-2FF-164",1966,"Cortland",410056.97,4725564.91
"ASK-2FF-166",1966,"Cortland",410151.57,4729031.10
"ASK-2FF-168",1966,"Cortland",410080.62,4732381.41
"ASK-2FF-170",1966,"Cortland",410151.57,4735665.49
"ASK-2FF-172",1966,"Cortland",410056.97,4739048.91
"ASK-2FF-177",1966,"Cortland",416168.41,4737331.25
"ASK-2FF-179",1966,"Cortland",416530.51,4733837.91
"ASK-2FF-181",1966,"Cortland",416248.88,4730476.00
"ASK-2FF-183",1966,"Cortland",416463.45,4727055.08
"ASK-2FF-185",1966,"Cortland",416543.92,4723811.18
"ASK-2FF-187",1966,"Cortland",416503.69,4720387.58
"ASK-2FF-189",1966,"Cortland",416490.27,4717092.72
"ASK-2FF-191",1966,"Cortland",416302.52,4713642.30
"ASK-2FF-193",1966,"Cortland",416195.23,4710384.99
"ASK-2FF-195",1966,"Cortland",415947.75,4707002.62
"ASK-2FF-197",1966,"Cortland",415894.75,4703660.68
"ASK-2FF-199",1966,"Cortland",415738.80,4700203.95
"ASK-2FF-201",1966,"Cortland",415645.24,4696650.54
"ASK-2FF-209",1966,"Cortland",421971.66,4696348.15
"ASK-2FF-211",1966,"Cortland",422103.02,4699752.73
"ASK-2FF-213",1966,"Cortland",422185.12,4703163.87
"ASK-2FF-215",1966,"Cortland",422217.96,4706726.07
"ASK-2FF-217",1966,"Cortland",422316.47,4709913.91
"ASK-2FF-219",1966,"Cortland",422402.54,4713468.16
"ASK-2FF-221",1966,"Cortland",422431.36,4716789.11
"ASK-2FF-223",1966,"Cortland",422431.36,4720274.30
"ASK-2FF-225",1966,"Cortland",422546.62,4723549.14
"ASK-2FF-227",1966,"Cortland",422748.33,4726864.33
"ASK-2FF-229",1966,"Cortland",422849.18,4730326.47
"ASK-2FF-231",1966,"Cortland",422921.22,4733543.68
"ASK-2FF-233",1966,"Cortland",423194.97,4736988.53
"ASK-3FF-35",1966,"Cortland",418705.15,4697576.62
"ASK-3FF-37",1966,"Cortland",418835.86,4701012.94
"ASK-3FF-39",1966,"Cortland",419041.27,4704326.01
"ASK-3FF-41",1966,"Cortland",419059.94,4707807.15
"ASK-3FF-43",1966,"Cortland",419473.54,4710789.58
"ASK-3FF-45",1966,"Cortland",419546.02,4714112.94
"ASK-3FF-47",1966,"Cortland",419727.22,4717229.72
"ASK-3FF-49",1966,"Cortland",419854.06,4720705.29
"ASK-3FF-51",1966,"Cortland",419781.58,4724061.26
"ASK-3FF-53",1966,"Cortland",419854.06,4727330.26
"ASK-3FF-55",1966,"Cortland",419799.70,4730381.81
"ASK-3FF-57",1966,"Cortland",419926.54,4733926.23
"ASK-3FF-59",1966,"Cortland",420071.51,4737300.33
"ASK-3FF-73",1966,"Cortland",402880.32,4696315.36
"ASK-3FF-75",1966,"Cortland",402968.32,4699659.14
"ASK-3FF-77",1966,"Cortland",403021.12,4702971.25
"ASK-3FF-79",1966,"Cortland",403038.72,4706124.95
"ASK-3FF-81",1966,"Cortland",403073.92,4709430.01
"ASK-3FF-83",1966,"Cortland",402953.37,4712614.55
"ASK-3FF-85",1966,"Cortland",403226.94,4715978.59
"ASK-3FF-87",1966,"Cortland",403278.23,4719209.27
"ASK-3FF-89",1966,"Cortland",403432.11,4722617.76
"ASK-3FF-91",1966,"Cortland",403380.81,4725892.89
"ASK-3FF-93",1966,"Cortland",403671.47,4729359.52
"ASK-3FF-95",1966,"Cortland",403756.96,4732956.08
"ASK-3FF-97",1966,"Cortland",403705.67,4736279.09
"ARO-4N-3",1954,"Wayne",308557.19,4793943.71
"ARO-4N-5",1954,"Wayne",308612.73,4790544.44
"ARO-4N-7",1954,"Wayne",308355.22,4787163.35
"ARO-4N-9",1954,"Wayne",308476.40,4783803.46
"ARO-4N-11",1954,"Wayne",308536.99,4780498.11
"ARO-4N13",1954,"Wayne",308314.67,4777263.48
"ARO-4N-15",1954,"Wayne",308173.45,4773887.40
"ARO-4N-17",1954,"Wayne",308052.26,4770597.19
"ARO-4N-19",1954,"Wayne",308218.89,4767409.99
"ARO-5N-3",1954,"Wayne",311530.62,4794328.58
"ARO-5N-5",1954,"Wayne",311391.92,4790936.58
"ARO-4N-100",1954,"Wayne",311473.29,4787629.27
"ARO-4N-98",1954,"Wayne",311312.05,4784264.37
"ARO-4N-96",1954,"Wayne",311237.63,4781063.19
"ARO-4N-94",1954,"Wayne",311262.43,4777881.86
"ARO-4N-92",1954,"Wayne",311312.05,4774514.47
"ARO-4N-90",1954,"Wayne",311299.64,4771152.05
"ARO-4N-88",1954,"Wayne",311448.48,4767844.20
"ARO-5N-9",1954,"Wayne",314136.41,4794805.12
"ARO-5N-11",1954,"Wayne",314068.12,4791672.72
"ARO-5N-13",1954,"Wayne",314439.42,4788323.51
"ARO-5N-15",1954,"Wayne",314144.94,4785114.28
"ARO-5N-17",1954,"Wayne",314349.80,4781810.31
"ARO-5N-19",1954,"Wayne",314426.62,4778603.65
"ARO-5N-21",1954,"Wayne",314618.67,4775535.26
"ARO-5N-23",1954,"Wayne",314413.82,4772108.38
"ARO-5N-25",1954,"Wayne",314247.37,4768794.16
"ARO-5N-122",1954,"Wayne",317809.00,4794297.61
"ARO-5N-120",1954,"Wayne",317783.49,4791083.79
"ARO-5N-118",1954,"Wayne",317681.46,4787834.26
"ARO-5N-116",1954,"Wayne",317706.97,4784559.22
"ARO-5N-114",1954,"Wayne",317668.71,4781159.20
"ARO-5N-112",1954,"Wayne",317834.51,4777881.61
"ARO-5N-110",1954,"Wayne",317770.74,4774785.12
"ARO-5N-108",1954,"Wayne",317745.23,4771545.80
"ARO-5N-106",1954,"Wayne",317745.23,4768224.85
"ARO-5N-127",1954,"Wayne",321195.95,4794596.37
"ARO-5N-129",1954,"Wayne",321104.72,4791432.60
"ARO-5N-131",1954,"Wayne",321028.70,4788204.97
"ARO-5N-133",1954,"Wayne",321195.95,4784916.52
"ARO-5N-135",1954,"Wayne",321059.11,4781512.52
"ARO-5N-137",1954,"Wayne",320922.27,4778400.45
"ARO-5N-139",1954,"Wayne",320967.88,4775102.88
"ARO-5N-141",1954,"Wayne",321150.33,4771939.11
"ARO-5N-143",1954,"Wayne",321089.52,4768754.05
"ARO-3N-126",1954,"Wayne",324288.82,4794735.41
"ARO-3N-128",1954,"Wayne",324316.56,4791450.22
"ARO-3N-130",1954,"Wayne",324136.25,4788195.54
"ARO-3N-132",1954,"Wayne",324247.21,4785074.02
"ARO-3N-134",1954,"Wayne",324274.95,4781719.47
"ARO-3N-136",1954,"Wayne",324316.56,4778586.86
"ARO-3N-138",1954,"Wayne",324344.30,4775368.24
"ARO-3N-140",1954,"Wayne",324274.95,4772094.15
"ARO-3N-142",1954,"Wayne",324177.86,4768994.82
"ARO-3N-110",1954,"Wayne",327838.60,4794434.49
"ARO-3N-108",1954,"Wayne",327665.75,4791451.61
"ARO-3N-106",1954,"Wayne",327478.50,4788146.09
"ARO-3N-104",1954,"Wayne",327392.07,4784829.04
"ARO-3N-102",1954,"Wayne",327464.09,4781609.94
"ARO-3N-100",1954,"Wayne",327507.31,4778125.80
"ARO-3N-98",1954,"Wayne",327694.56,4774944.15
"ARO-3N-96",1954,"Wayne",327593.73,4771745.21
"ARO-3N-94",1954,"Wayne",327550.52,4768500.18
"ARO-3N-92",1954,"Wayne",327593.73,4765137.04
"ARO-3N-3",1954,"Wayne",330902.64,4794383.26
"ARO-3N-5",1954,"Wayne",330857.03,4791097.85
"ARO-3N-7",1954,"Wayne",330720.19,4787946.24
"ARO-3N-9",1954,"Wayne",330902.64,4784767.27
"ARO-3N-11",1954,"Wayne",330978.66,4781329.82
"ARO-3N-13",1954,"Wayne",330993.87,4778001.84
"ARO-3N-15",1954,"Wayne",330598.56,4774439.72
"ARO-3N-17",1954,"Wayne",330948.25,4771665.17
"ARO-3N-19",1954,"Wayne",330674.58,4768510.53
"ARO-3N-21",1954,"Wayne",330720.19,4765182.55
"ARO-3N-115",1954,"Wayne",334272.65,4792849.94
"ARO-3N-117",1954,"Wayne",333994.47,4789667.08
"ARO-3N-119",1954,"Wayne",333886.29,4786094.77
"ARO-3N-121",1954,"Wayne",333963.56,4782884.10
"ARO-2N-211",1954,"Wayne",334038.98,4780016.80
"ARO-2N-209",1954,"Wayne",334014.97,4776716.56
"ARO-2N-207",1954,"Wayne",333942.95,4773298.68
"ARO-2N-205",1954,"Wayne",333798.91,4770219.30
"ARO-2N-203",1954,"Wayne",333690.88,4766875.84
"ARO-2N-201",1954,"Wayne",333786.91,4763534.79
"ARO-2N-167",1954,"Wayne",338050.91,4793337.00
"ARO-2N-169",1954,"Wayne",337924.79,4789860.55
"ARO-2N-171",1954,"Wayne",337672.55,4786622.33
"ARO-2N-173",1954,"Wayne",337672.55,4783305.63
"ARO-2N-175",1954,"Wayne",337392.28,4780112.25
"ARO-2N-177",1954,"Wayne",337446.44,4776870.54
"ARO-2N-179",1954,"Wayne",337459.20,4773580.63
"ARO-2N-181",1954,"Wayne",337420.91,4770293.28
"ARO-2N-183",1954,"Wayne",337344.34,4766998.27
"ARO-2N-185",1954,"Wayne",337242.24,4763749.20
"ARO-2N-11",1954,"Wayne",341039.51,4793007.25
"ARO-2N-13",1954,"Wayne",341086.22,4789586.23
"ARO-2N-15",1954,"Wayne",340946.09,4786177.66
"ARO-2N-17",1954,"Wayne",341039.51,4782937.26
"ARO-2N-19",1954,"Wayne",340696.96,4779743.57
"ARO-2N-21",1954,"Wayne",340855.98,4776419.77
"ARO-2N-23",1954,"Wayne",340807.03,4773151.79
"ARO-2N-25",1954,"Wayne",340378.74,4769927.87
"ARO-2N-27",1954,"Wayne",340427.69,4766569.33
"ARO-2N-29",1954,"Wayne",340244.13,4763271.98
"ARO-2N-6",1954,"Wayne",344235.19,4794521.26
"ARO-2N-4",1954,"Wayne",343914.75,4791352.98
"ARO-2N-2",1954,"Wayne",343640.09,4788239.64
"ARO-1N-139",1954,"Wayne",343676.77,4785555.77
"ARO-1N-137",1954,"Wayne",343653.10,4782243.00
"ARO-1N-135",1954,"Wayne",343522.93,4778842.66
"ARO-1N-133",1954,"Wayne",343589.26,4775634.75
"ARO-1N-131",1954,"Wayne",343429.36,4772249.30
"ARO-1N-129",1954,"Wayne",343532.15,4768955.21
"ARO-1N-127",1954,"Wayne",343509.31,4765663.41
"ARO-1N-103",1954,"Wayne",347279.14,4795056.18
"ARO-1N-105",1954,"Wayne",347018.74,4791861.72
"ARO-1N-107",1954,"Wayne",346840.57,4788450.72
"ARO-1N-109",1954,"Wayne",346950.21,4785486.50
"ARO-1N-111",1954,"Wayne",346813.16,4782152.25
"ARO-1N-113",1954,"Wayne",346744.63,4779034.53
"ARO-1N-115",1954,"Wayne",346568.85,4775821.71
"ARO-1N-117",1954,"Wayne",346774.11,4772607.54
"ARO-1N-119",1954,"Wayne",346882.77,4769557.57
"ARO-1N-121",1954,"Wayne",346762.03,4766280.62
"ARO-1N-98",1954,"Wayne",350043.07,4795021.71
"ARO-1N-96",1954,"Wayne",350070.42,4791626.64
"ARO-1N-94",1954,"Wayne",350070.42,4788267.14
"ARO-1N-92",1954,"Wayne",350166.16,4785222.19
"ARO-1N-90",1954,"Wayne",350248.22,4781840.81
"ARO-1N-88",1954,"Wayne",350078.93,4778512.55
"ARO-1N-86",1954,"Wayne",349919.04,4775228.36
"ARO-1N-84",1954,"Wayne",349993.66,4772182.96
"ARO-1N-82",1954,"Wayne",350100.25,4768873.19
"ARO-1N-80",1954,"Wayne",349961.68,4765557.02
"ARO-1N-56",1954,"Wayne",353449.97,4796222.57
"ARO-1N-58",1954,"Wayne",353292.84,4792913.01
"ARO-1N-60",1954,"Wayne",353277.12,4789656.88
"ARO-1N-62",1954,"Wayne",353198.56,4786441.60
"ARO-1N-64",1954,"Wayne",353292.84,4783141.47
"ARO-1N-66",1954,"Wayne",353214.27,4779869.63
"ARO-1N-68",1954,"Wayne",353353.20,4776752.68
"ARO-1N-70",1954,"Wayne",353096.22,4773575.25
"ARO-1N-72",1954,"Wayne",353206.35,4770392.93
"ARO-1N-74",1954,"Wayne",353304.25,4767009.92
"ARO-1N-76",1954,"Wayne",353426.62,4763871.65
"ARO-1N-29",1954,"Wayne",356746.29,4797764.45
"ARO-1N-31",1954,"Wayne",356830.10,4794652.53
"ARO-1N-33",1954,"Wayne",356774.23,4791199.80
"ARO-1N-53",1954,"Wayne",356475.67,4787720.86
"ARO-1N-51",1954,"Wayne",356619.71,4784606.78
"ARO-1N-49",1954,"Wayne",356480.91,4781276.20
"ARO-1N-47",1954,"Wayne",356598.02,4778007.88
"ARO-1N-45",1954,"Wayne",356566.11,4774615.28
"ARO-1N-43",1954,"Wayne",356550.16,4771442.84
"ARO-1N-41",1954,"Wayne",356518.25,4768327.83
"ARO-1N-39",1954,"Wayne",356693.74,4764986.29
"ARO-1N-24",1954,"Wayne",359896.83,4799345.43
"ARO-1N-22",1954,"Wayne",360048.07,4796027.42
"ARO-1N-20",1954,"Wayne",360132.10,4792803.52
"ARO-1N-18",1954,"Wayne",359913.64,4789576.25
"ARO-1N-16",1954,"Wayne",359510.33,4786244.80
"ARO-1N-14",1954,"Wayne",359342.28,4783151.97
"ARO-1N-12",1954,"Wayne",360063.03,4779953.23
"ARO-1N-10",1954,"Wayne",360023.48,4776734.58
"ARO-1N-08",1954,"Wayne",360166.20,4773443.10
"ARO-1N-06",1954,"Wayne",360133.04,4770009.21
"ARO-1N-04",1954,"Wayne",360192.14,4766823.75
"ARO-6DD-2",1963,"Wayne",308956.81,4793510.69
"ARO-6DD-4",1963,"Wayne",309136.86,4789946.58
"ARO-6DD-6",1963,"Wayne",308891.34,4786418.47
"ARO-6DD-8",1963,"Wayne",308907.71,4782962.39
"ARO-6DD-10",1963,"Wayne",308874.97,4779447.38
"ARO-5DD-302",1963,"Wayne",308954.74,4774815.23
"ARO-5DD-300",1963,"Wayne",308825.39,4771227.72
"ARO-5DD-298",1963,"Wayne",308714.52,4767847.18
"ARO-5DD-216",1963,"Wayne",312573.87,4793614.79
"ARO-5DD-218",1963,"Wayne",312589.95,4790184.84
"ARO-5DD-220",1963,"Wayne",312380.90,4786696.99
"ARO-5DD-222",1963,"Wayne",312204.01,4783321.71
"ARO-5DD-224",1963,"Wayne",311801.98,4780026.84
"ARO-5DD-226",1963,"Wayne",312303.95,4776559.09
"ARO-5DD-228",1963,"Wayne",312321.38,4773272.76
"ARO-5DD-230",1963,"Wayne",312303.95,4770014.33
"ARO-5DD-232",1963,"Wayne",312077.27,4766651.28
"ARO-5DD-211",1963,"Wayne",315178.22,4793204.93
"ARO-5DD-209",1963,"Wayne",315113.90,4789874.44
"ARO-5DD-207",1963,"Wayne",315146.06,4786016.49
"ARO-5DD-205",1963,"Wayne",315178.22,4782563.79
"ARO-5DD-203",1963,"Wayne",315226.47,4779181.84
"ARO-5DD-201",1963,"Wayne",315942.41,4775659.75
"ARO-5DD-199",1963,"Wayne",315831.50,4772332.96
"ARO-5DD-197",1963,"Wayne",315888.64,4768924.45
"ARO-5DD-115",1963,"Wayne",318995.86,4793112.37
"ARO-5DD-117",1963,"Wayne",319057.45,4789653.87
"ARO-5DD-119",1963,"Wayne",319114.31,4786143.26
"ARO-5DD-121",1963,"Wayne",319142.74,4782595.68
"ARO-5DD-123",1963,"Wayne",318943.74,4779147.61
"ARO-5DD-125",1963,"Wayne",319777.47,4775654.77
"ARO-5DD-127",1963,"Wayne",319591.76,4772206.24
"ARO-5DD-129",1963,"Wayne",319534.62,4768497.72
"ARO-5DD-111",1963,"Wayne",321568.88,4794745.46
"ARO-5DD-109",1963,"Wayne",321542.08,4791257.38
"ARO-5DD-107",1963,"Wayne",321676.09,4787603.13
"ARO-5DD-105",1963,"Wayne",321528.68,4784098.97
"ARO-5DD-103",1963,"Wayne",321475.07,4780760.97
"ARO-5DD-101",1963,"Wayne",321381.27,4777020.96
"ARO-5DD-99",1963,"Wayne",322712.32,4773616.78
"ARO-5DD-97",1963,"Wayne",322678.21,4770033.26
"ARO-5DD-95",1963,"Wayne",322524.69,4766115.41
"ARO-5DD-3",1963,"Wayne",325329.91,4794504.67
"ARO-5DD-5",1963,"Wayne",325347.14,4791192.80
"ARO-5DD-7",1963,"Wayne",324968.09,4787749.98
"ARO-5DD-9",1963,"Wayne",324795.79,4784034.93
"ARO-5DD-11",1963,"Wayne",324847.48,4780678.26
"ARO-5DD-13",1963,"Wayne",324692.42,4777273.35
"ARO-5DD-15",1963,"Wayne",325653.39,4773963.93
"ARO-5DD-17",1963,"Wayne",325622.68,4770820.38
"ARO-5DD-19",1963,"Wayne",325622.68,4767302.26
"ARO-3DD-64",1963,"Wayne",328215.37,4793576.22
"ARO-3DD-66",1963,"Wayne",327953.48,4789550.52
"ARO-3DD-68",1963,"Wayne",327937.11,4786051.88
"ARO-3DD-70",1963,"Wayne",328628.77,4782340.45
"ARO-3DD-72",1963,"Wayne",328726.39,4778676.64
"ARO-3DD-74",1963,"Wayne",329259.84,4775171.00
"ARO-3DD-76",1963,"Wayne",329202.70,4771611.04
"ARO-3DD-78",1963,"Wayne",329288.41,4768133.94
"ARO-3DD-80",1963,"Wayne",329159.84,4764493.99
"ARO-3DD-60",1963,"Wayne",331016.27,4794235.44
"ARO-3DD-58",1963,"Wayne",330847.40,4790885.26
"ARO-3DD-56",1963,"Wayne",330693.89,4787682.46
"ARO-3DD-54",1963,"Wayne",330693.89,4784359.91
"ARO-3DD-52",1963,"Wayne",331476.82,4781264.57
